time_ms,task_id,task_name,event,vruntime,vd,V,remaining_ms
182.5000,1,burner_0,preempt,46.5000,0.0000,45.0000,73.5000
182.5000,2,burner_1,start,45.0000,0.0000,45.0000,75.0000
184.0000,2,burner_1,preempt,46.5000,0.0000,45.0000,73.5000
184.0000,3,burner_2,start,45.0000,0.0000,45.0000,75.0000
185.5000,3,burner_2,preempt,46.5000,0.0000,45.0000,73.5000
185.5000,4,burner_3,start,45.0000,0.0000,45.0000,75.0000
187.0000,4,burner_3,preempt,46.5000,0.0000,46.5000,73.5000
187.0000,1,burner_0,start,46.5000,0.0000,46.5000,73.5000
188.5000,1,burner_0,preempt,48.0000,0.0000,46.5000,72.0000
188.5000,2,burner_1,start,46.5000,0.0000,46.5000,73.5000
190.0000,2,burner_1,preempt,48.0000,0.0000,46.5000,72.0000
190.0000,3,burner_2,start,46.5000,0.0000,46.5000,73.5000
191.5000,3,burner_2,preempt,48.0000,0.0000,46.5000,72.0000
191.5000,4,burner_3,start,46.5000,0.0000,46.5000,73.5000
193.0000,4,burner_3,preempt,48.0000,0.0000,48.0000,72.0000
193.0000,1,burner_0,start,48.0000,0.0000,48.0000,72.0000
194.5000,1,burner_0,preempt,49.5000,0.0000,48.0000,70.5000
194.5000,2,burner_1,start,48.0000,0.0000,48.0000,72.0000
196.0000,2,burner_1,preempt,49.5000,0.0000,48.0000,70.5000
196.0000,3,burner_2,start,48.0000,0.0000,48.0000,72.0000
197.5000,3,burner_2,preempt,49.5000,0.0000,48.0000,70.5000
197.5000,4,burner_3,start,48.0000,0.0000,48.0000,72.0000
199.0000,4,burner_3,preempt,49.5000,0.0000,49.5000,70.5000
199.0000,1,burner_0,start,49.5000,0.0000,49.5000,70.5000
200.5000,1,burner_0,preempt,51.0000,0.0000,49.5000,69.0000
200.5000,2,burner_1,start,49.5000,0.0000,49.5000,70.5000
202.0000,2,burner_1,preempt,51.0000,0.0000,49.5000,69.0000
202.0000,3,burner_2,start,49.5000,0.0000,49.5000,70.5000
203.5000,3,burner_2,preempt,51.0000,0.0000,49.5000,69.0000
203.5000,4,burner_3,start,49.5000,0.0000,49.5000,70.5000
205.0000,4,burner_3,preempt,51.0000,0.0000,51.0000,69.0000
205.0000,1,burner_0,start,51.0000,0.0000,51.0000,69.0000
206.5000,1,burner_0,preempt,52.5000,0.0000,51.0000,67.5000
206.5000,2,burner_1,start,51.0000,0.0000,51.0000,69.0000
208.0000,2,burner_1,preempt,52.5000,0.0000,51.0000,67.5000
208.0000,3,burner_2,start,51.0000,0.0000,51.0000,69.0000
209.5000,3,burner_2,preempt,52.5000,0.0000,51.0000,67.5000
209.5000,4,burner_3,start,51.0000,0.0000,51.0000,69.0000
211.0000,4,burner_3,preempt,52.5000,0.0000,52.5000,67.5000
211.0000,1,burner_0,start,52.5000,0.0000,52.5000,67.5000
212.5000,1,burner_0,preempt,54.0000,0.0000,52.5000,66.0000
212.5000,2,burner_1,start,52.5000,0.0000,52.5000,67.5000
214.0000,2,burner_1,preempt,54.0000,0.0000,52.5000,66.0000
214.0000,3,burner_2,start,52.5000,0.0000,52.5000,67.5000
215.5000,3,burner_2,preempt,54.0000,0.0000,52.5000,66.0000
215.5000,4,burner_3,start,52.5000,0.0000,52.5000,67.5000
217.0000,4,burner_3,preempt,54.0000,0.0000,54.0000,66.0000
217.0000,1,burner_0,start,54.0000,0.0000,54.0000,66.0000
218.5000,1,burner_0,preempt,55.5000,0.0000,54.0000,64.5000
218.5000,2,burner_1,start,54.0000,0.0000,54.0000,66.0000
220.0000,2,burner_1,preempt,55.5000,0.0000,54.0000,64.5000
220.0000,3,burner_2,start,54.0000,0.0000,54.0000,66.0000
221.5000,3,burner_2,preempt,55.5000,0.0000,54.0000,64.5000
221.5000,4,burner_3,start,54.0000,0.0000,54.0000,66.0000
223.0000,4,burner_3,preempt,55.5000,0.0000,55.5000,64.5000
223.0000,1,burner_0,start,55.5000,0.0000,55.5000,64.5000
224.5000,1,burner_0,preempt,57.0000,0.0000,55.5000,63.0000
224.5000,2,burner_1,start,55.5000,0.0000,55.5000,64.5000
226.0000,2,burner_1,preempt,57.0000,0.0000,55.5000,63.0000
226.0000,3,burner_2,start,55.5000,0.0000,55.5000,64.5000
227.5000,3,burner_2,preempt,57.0000,0.0000,55.5000,63.0000
